tour_id,start,end,distance,up,down,min,max,title,subtitle,difficulty,time_ascent,ascent,time_descent,descent,link,map,description
378,46.87895152316841;8.979894534834145,46.839558625422015;8.956543275830086,5.65 km,614 m,120 m,99805 m,1'330 m,From Linthal via Hintersand (Normal route),Fridolinshütten SAC 2111 m,T2,3:30–4:30 h, 1390 m,na,na,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/fridolinshuetten-sac-2147000101/mountain-hiking/from-linthal-via-hintersand-378/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/fridolinshuetten-sac-2147000101/berg-und-alpinwandern/von-linthal-ueber-hintersand-378/,"From Tierfed (806 m) along the track-road to Hintersand. Possible by bike or by taxi (Alpentaxi Zimmermann, Tel. +41 79 297 55 55)."
40627,46.85940619867242;8.935621329370086,46.82129890966421;8.950146866070899,6.80 km,519 m,859 m,1'927 m,2'536 m,Von der Claridenhütte SAC,Fridolinshütten SAC 2111 m,T2,4 h, 400 m,na,na,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/fridolinshuetten-sac-2147000101/mountain-hiking/von-der-claridenhuette-sac-40627/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/fridolinshuetten-sac-2147000101/berg-und-alpinwandern/von-der-claridenhuette-sac-40627/,"Von der Claridenhütte südwärts hinauf zur Beggilücke (2536 m). Abstieg nach Ober Sand (1927 m), Gegenaufstieg über Untere Röti zum Ochsenstock (2259 m). Kurzer Abstieg zur Fridolinshütte."
3026,46.8790572636642;8.97975527421245,46.82144772891564;8.950096812877705,9.42 km,1'477 m,173 m,99805 m,2'115 m,From Hinterem Tierfed (Linthal) (Normal route),Fridolinshütten SAC 2111 m,PD+,4 h, 1300 m,na,na,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/fridolinshuetten-sac-2147000101/ski-touring/from-hinterem-tierfed-linthal-3026/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/fridolinshuetten-sac-2147000101/skitouren/vom-hinteren-tierfehd-linthal-3026/,"From the Hinteren Tierfed (806 m) head southwest over the bridge, following the mountain road south to Pantenbrugg (986 m) and through the gorge and along the Sandbach valley to Alp Hintersand (1299 m). From here, climb southwards in the area of the summer path through the forest past Rietlen to the alluvial plain of the Bifertenbach. E of the stream, cross the plain to Tentiwang (1633 m), ascend diagonally and bypass the rock band to its east before bearing southwest through a striking little valley which leads to the Biferten glacier's forefield. Arc round through west to north, and cross the north lateral moraine to find the Fridolinshütte nestled on the other side."
6941,46.391003478202315;8.487077309822306,46.399797673925995;8.469207520114427,2.92 km,620 m,3 m,2'108 m,2'727 m,Traversata Tamierhorn - Basòdino,Basòdino 3272 m,T5,4:15 h, 1200 m,2:45 h, 1200 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/basodino-147/mountain-hiking/traversata-tamierhorn-basodino-6941/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/basodino-147/berg-und-alpinwandern/ueberschreitung-taminerhorn-basodino-6941/,"Dalla Capanna Pian di Crest 2107 m si segue il sentiero segnalato che, aggirando a est il Pizzo Mèdola conduce al Tamierpass 2771 m Il sentiero si snoda dapprima tra pascoli alpini, dove è bene non farsi disorientare dai sentieri tracciati dagli animali al pascolo. Dopo Quota 2446 m si prosegue tra le ganne fino a raggiungere il pianoro, con un piccolo laghetto, posto a circa 2740 mi di quota, poco sotto il Tamierpass."
274,46.64915752500432;8.499118535379544,46.64480152520284;8.457768535560758,5.43 km,766 m,111 m,1'783 m,2'438 m,From Göscheneralp (south around the reservoir) (Normal route),Dammahütte SAC 2439 m,T2,2:30 h, 760 m,na,na,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/dammahuette-sac-2147000071/mountain-hiking/from-goescheneralp-south-around-the-reservoir-274/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/dammahuette-sac-2147000071/berg-und-alpinwandern/von-der-goescheneralp-suedlich-um-den-stausee-274/,"From Hotel Dammagletscher (1782 m) cross the dam to the south bank of the reservoir. The path crosses several streams to reach Älprigenplange (1925 m) and reaches a first high point ca. 2050 m at Planggen. From here the path descends slightly to the bridge over the Dammareuss (stream, 1967 m), before making a steep climb over the Dammastäfeli to the hut."
273,46.64910452500332;8.499286535378172,46.64481352520265;8.45780753556066,6.72 km,865 m,209 m,1'782 m,2'439 m,Von der Göscheneralp (nördlich um den Stausee),Dammahütte SAC 2439 m,T2,3 h, 800 m,na,na,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/dammahuette-sac-2147000071/mountain-hiking/von-der-goescheneralp-noerdlich-um-den-stausee-273/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/dammahuette-sac-2147000071/berg-und-alpinwandern/von-der-goescheneralp-noerdlich-um-den-stausee-273/,Vom Hotel Dammagletscher (1782 m) folgt man dem breiten Weg zur Alp Berg (1951 m). In Richtung Westen erreicht man die Brücke über die Chelenreuss (1807 m) und folgt dem Pfad südwärts zur Brücke über die Dammareuss (1967 m). Der Weg führt nun steil im Zickzack nordwestwärts zur Hütte.
40611,46.67176052536587;8.440027535904687,46.65947673973104;8.452773707288719,2.27 km,1 m,440 m,1'913 m,2'353 m,Von der Chelenalphütte SAC,Dammahütte SAC 2439 m,T5,4 h, 550 m,na,na,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/dammahuette-sac-2147000071/mountain-hiking/von-der-chelenalphuette-sac-40611/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/dammahuette-sac-2147000071/berg-und-alpinwandern/von-der-chelenalphuette-sac-40611/,"Von der Chelenalphütte Abstieg ins Chelenalptal bis Hinterröti. Bei P. 1913 gelangt man über einen etwas verdeckten, aber permanenten Steg auf die andere Seite der Chelenreuss und auf den blau-weiss markierten Weg."
3882,na,na,na,na,na,na,na,Via Ferrata Jubilaeus,Dammahütte SAC 2439 m,"K3, T4",0:45–1 h, 115 m,na,na,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/dammahuette-sac-2147000071/via-ferrata/via-ferrata-jubilaeus-3882/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/dammahuette-sac-2147000071/klettersteig/klettersteig-jubilaeus-3882/,
242,46.86078351829864;9.92301352930747,46.860827515461985;10.011050813043129,7.37 km,407 m,70 m,1'313 m,-1'649 m,From Monbiel or Klosters via Alp Sardasca (Normal route),Silvrettahütte SAC 2341 m,T2,3:30–4 h, 1100 m,na,na,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/silvrettahuette-sac-2147000250/mountain-hiking/from-monbiel-or-klosters-via-alp-sardasca-242/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/silvrettahuette-sac-2147000250/berg-und-alpinwandern/von-monbiel-oder-klosters-ueber-die-alp-sardasca-242/,"From Monbiel follow the northern bank of the stream via Schwendi and Alp Garfiun to Alp Sardasca (1650 m). Possible taxi (or bike) to Alp Sardasca from Klosters-Platz train station. https://www.gotschnataxi.ch, Tel. + 41 (0) 76 377 77 66."
40614,46.873965263589554;10.009202273891853,46.85458304511585;10.041251130633515,9.35 km,1'123 m,850 m,2'065 m,2'767 m,Von der Seetalhütte SAC über den Klosterpass,Silvrettahütte SAC 2341 m,T3+,5–6 h, 950 m,na,na,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/silvrettahuette-sac-2147000250/mountain-hiking/von-der-seetalhuette-sac-ueber-den-klosterpass-40614/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/silvrettahuette-sac-2147000250/berg-und-alpinwandern/von-der-seetalhuette-sac-ueber-den-klosterpass-40614/,"Diese Etappe führt über drei Pässe. Zuerst geht es ostwärts hinauf zum Unghürboden mit den putzigen Augstbergseeli. Durch Blockgelände steigt man sodann auf zur Scharte (2680 m) und sieht auf der anderen Seite hinunter in eineweitere idyllische Karebene mit zwei Seelein, die durchaus auch zum Bade laden. Auf der anderen Seite führt der alpine Weg durch rutschiges Steingelände hinauf zum Klosterpass (2760 m), um auf der anderen, österreichischen Seite wiederum eine Karebene zu erreichen. Schon wartet südostwärts die Rote Furka, die über Geröll und Firn erreicht wird. Auf der Südseite verläuft der Weg wiederum durchn Felsgelände, um dann über Endmoränenwälle zur Silvrettahütte zu führen. Fazit: Bei guten Verhältnissen ist diese Route kein Problem, bei Schnee und Nebel aber nicht zu unterschätzen."
3078,46.86090595941681;9.922364405274326,46.8545422266363;10.041496927746346,11.36 km,1'173 m,141 m,1'310 m,2'449 m,From Monbiel via Galtürtälli (Normal route),Silvrettahütte SAC 2341 m,PD+,4:30 h, 1160 m,na,na,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/silvrettahuette-sac-2147000250/ski-touring/from-monbiel-via-galtuertaelli-3078/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/silvrettahuette-sac-2147000250/skitouren/von-monbiel-durchs-galtuertaelli-3078/,"From Monbiel (1293 m) follow the paved road to Novai, then the mountain track northeast up the narrow valley to Alp Sardasca (1650 m). Continue further to meet the Silvrettabach at P. 1687, then turn left and climb steeply up beside it a short distance. At ca. 1800 m, leave the stream bed and move right onto a broad ridge, follow this up to P. 2154 and continue east up the left (N) side of Galtürtälli (valley). Follow the valley all the way, pass the prominent boulder on the right, and arc round near the top to reach P. 2452 on the ridge. From here a short descent southwest brings you to the hut."
218,46.860797518298895;9.92297152930782,46.860855762365645;10.011003520634826,7.37 km,406 m,70 m,1'313 m,-1'649 m,From Monbiel or Klosters via Alp Sardasca (Normal route),Seetalhütte SAC 2065 m,T2,3:15 h, 820 m,na,na,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/seetalhuette-sac-2147000246/mountain-hiking/from-monbiel-or-klosters-via-alp-sardasca-218/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/seetalhuette-sac-2147000246/berg-und-alpinwandern/von-monbiel-oder-klosters-ueber-die-alp-sardasca-218/,"From Monbiel follow the northern bank of the stream via Schwendi and Alp Garfiun to Alp Sardasca (1650 m).Possible taxi (or bike) to Alp Sardasca from Klosters-Platz train station. https://www.gotschnataxi.ch, Tel. + 41 (0) 76 377 77 66"
1222,46.88335001915536;9.875900019576802,46.91154501915777;9.90103901960183,4.05 km,530 m,7 m,1'132 m,1'659 m,Von Klosters Dorf über die Schijenfurgga,Seetalhütte SAC 2065 m,T3,6:15 h, 1520 m,na,na,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/seetalhuette-sac-2147000246/mountain-hiking/von-klosters-dorf-ueber-die-schijenfurgga-1222/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/seetalhuette-sac-2147000246/berg-und-alpinwandern/von-klosters-dorf-ueber-die-schijenfurgga-1222/,Von Klosters Dorf (1124 m) nach NE durch das Schlappintobel dem Wanderweg (oder schneller dem Strässchen) folgend nach Schlappin. Dieser Abschnitt kann auch mit dem Alpentaxi zurückgelegt werden (knapp 1:30 h Zeitersparnis)
40613,46.868833150227935;9.964892414502751,46.8739482846575;10.009209182404284,7.53 km,892 m,970 m,2'064 m,2'649 m,Von der Fergenhütte SAC,Seetalhütte SAC 2065 m,T3,4–5 h, 750 m,na,na,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/seetalhuette-sac-2147000246/mountain-hiking/von-der-fergenhuette-sac-40613/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/seetalhuette-sac-2147000246/berg-und-alpinwandern/von-der-fergenhuette-sac-40613/,"Von der Fergenhütte steil und zunehmend steinig nordwärts hinauf zur Fergenfurgga (2650 m). Auf Wegspuren mit einigen wenigen weiss-rot-weissen Wanderwegzeichen hinunter zu einer «Mondlandschaft» mit Karseelein und Rundhöckern. Nach dieser Ebene wartet das Rüedisch Tälli, durch welches nordwärts abgestiegen wird, bis man in den vom Schlappintal kommenden Weg einmündet, der einen ostwärts steil zur Schijenfurgga (2570 m) hinaufführt. Nun ostwärts hinunter bis zum Abschluss des Seetals, dann südwärts haltend in Alpgelände zum See und zur Seetalhütte."
2149,46.11234252261171;8.680939529647986,46.12232552270869;8.667163529808175,2.47 km,740 m,4 m,1'050 m,1'786 m,From Cortaccio (Normal route),Rifugio Al Legn 1785 m,T2,2:15 h, 740 m,na,na,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/rifugio-al-legn-2147000150/mountain-hiking/from-cortaccio-2149/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/rifugio-al-legn-2147000150/berg-und-alpinwandern/vom-cortaccio-2149/,"From the car park (or possibly further down - parking at Pienizzo) head up to Cortaccio. A detour to the left leads to a traditional water pipe hewn out of the rock (Ai canalitt). Back on the main path, follow it up to Penseverone. Now there are two options: both are about the same length; the one on the right is steeper, but also more direct and more beautiful. It leads via Margozzone to P. 1454, then along Costa di Cembia, a striking ridge, up to the hut."
40589,46.127437796535624;8.682996445566369,46.122313325138606;8.667177087214565,3.12 km,725 m,2 m,1'061 m,1'785 m,Vom Mergugno (Normal route),Rifugio Al Legn 1785 m,T2,1:45 h, 700 m,na,na,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/rifugio-al-legn-2147000150/mountain-hiking/vom-mergugno-40589/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/rifugio-al-legn-2147000150/berg-und-alpinwandern/vom-mergugno-40589/,Von Mergugno (Parkplätze am Ende der Strasse ca. 1060 m) auf dem markierten Bergwanderweg über Pislone und Margozzone zum Rifugio Al Legn.
6756,47.107410019872326;9.00527001784144,47.112729939508775;9.029010260824306,2.89 km,556 m,171 m,1'236 m,1'732 m,Vom Schwändital über Riseten und Fridlispitz nach Näfels,Fridlispitz 1624 m,T4,2 h, 630 m,3 h, 1430 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/fridlispitz-3387/mountain-hiking/vom-schwaendital-ueber-riseten-und-fridlispitz-nach-naefels-6756/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/fridlispitz-3387/berg-und-alpinwandern/vom-schwaendital-ueber-riseten-und-fridlispitz-nach-naefels-6756/,"Vom Parkplatz zuhinterst im Schwändital hält man rund 10 Minuten auf dem Wanderweg nordwärts, verlässt diesen auf ca. 1290 m und hält weglos ungefähr dem Bachlauf entlang in nördlicher Richtung die Weide hinauf zur Passeinsattelung der Lochegg (1536 m). Nun auf der Krete oder leicht rechts davon in südöstlicher Richtung einigen alten Wegspuren folgend hinauf, bis man auf ein Felsband auf rund 1690 m trifft. Dieses lässt sich an einigen Stellen mit fünf, sechs Kraxelschritten problemlos überwinden und schon erreicht man über die steile Weide das erste Gipfelkreuz – und kurz darauf steht man auf dem Hauptgipfel des Riseten bei P. 1735. Vom Riseten hält man auf unterschiedlich deutlicher Wegspur auf oder leicht unterhalb des Grates gegen den Fridlispitz zu. Nach P. 1936 folgt die anspruchsvollste Stelle der Tour, wo eine rund 20 m hohe Felswand diagonal durchstiegen wird. Diese Stelle ist mit Drahtseilen gut gesichert, vor allem bei Nässe ist aber Vorsicht geboten. Anschliessend wird der Weg deutlicher und bald schon steht man auf dem Fridlispitz mit der tollen Aussicht über die Linthebene."
40612,46.255610020159466;7.0899800143129,46.20577006151564;7.070649996151848,9.48 km,1'560 m,20 m,1'067 m,2'612 m,"Pointe des Martinets, par le vallon de Nant (Normal route)",Pointe des Martinets 2653 m,T3-,4:30–5 h, 1600 m,3–3:30 h, 1600 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/pointe-des-martinets-1129/mountain-hiking/pointe-des-martinets-par-le-vallon-de-nant-40612/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/pointe-des-martinets-1129/berg-und-alpinwandern/pointe-des-martinets-par-le-vallon-de-nant-40612/,"De l'hôtel Argentine (arrêt bus postal), remonter la rive gauche de l'Avançon de Nant, traverser le pont, puis rive droite jusqu'à Pont de Nant. Face à l'Auberge Communale se trouve le jardin botanique La Thomasia. Créé en 1891, il abrite aujourd'hui pas loin de 3000 plantes de montagne du monde entier (visites libres). De là un large chemin, sur lequel sont disposés 15 panneaux didactiques, conduit à Nant (1500 m), chalet d'alpage. Le chemin se poursuit par les Ayers, Les Martinets et se perd quelque peu dans la Grande Vallée avant d'atteindre le Col."
40126,46.18156019362562;7.436470097557868,46.15455984528915;7.495139386074697,8.03 km,1'014 m,66 m,1'402 m,2'377 m,"Par le versant W, en passant par Eison",Pointe de la Tsevalire 3025 m,T3,6–11 h, 1380 m,2:30–2:45 h, 1375 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/pointe-de-la-tsevalire-8299/mountain-hiking/par-le-versant-w-en-passant-par-eison-40126/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/pointe-de-la-tsevalire-8299/berg-und-alpinwandern/par-le-versant-w-en-passant-par-eison-40126/,"De Suen continuer par la route asphaltée d’Eison. A Trogne, au P. 1480, un bon chemin situé en aval, parallèle à la route permet de rallier le hameau de Eison (Saint-Martin). Au terminus de la route, au P. 1661, suivre l’itinéraire bien balisé qui monte directement au Tsalet d’Eison (2138 m) en passant au milieu des Mayens. Au terme de la traversée du flanc de la Montagne d’Eison, on arrive à l’A Vieille (2369 m), un alpage rénové et unique."
282,46.661506524872514;8.531629535316997,46.69053552517421;8.487837535812897,5.89 km,740 m,16 m,1'402 m,2'127 m,"From ""Voralpkurve"" (Normal route)",Voralphütte SAC 2126 m,T2,2:30 h, 740 m,na,na,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/voralphuette-sac-2147000289/mountain-hiking/from-voralpkurve-282/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/voralphuette-sac-2147000289/berg-und-alpinwandern/von-der-voralpkurve-282/,"From the hairpin bend at P. 1402 (parking), cross the Voralpreuss and zig-zag up through the the forest. After overcoming an initial steep step, the path leads along the flat valley bottom to Alp Horefelli (1786 m) and on along the NE bank via Sunnig Bodmen and Wallenbur to the Voralphütte."
899,46.65748952509954;8.484859535530715,46.664239321783;8.491135158670005,1.18 km,266 m,39 m,2'338 m,2'597 m,From Bergseehütte to Voralphütte,Voralphütte SAC 2126 m,T4,1 h, 530 m,2:30 h, 770 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/voralphuette-sac-2147000289/mountain-hiking/from-bergseehuette-to-voralphuette-899/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/voralphuette-sac-2147000289/berg-und-alpinwandern/von-der-bergseehuette-sac-899/,"From Bergseehütte (2370 m) at first go eastward about 200 m, where you leave the cabin access trail in the proximity of a prominent cross to follow a white-blue-white signpost to the left (north-east). Now hike mostly pathless across large block fields to the foot of the imposing east face of Bergseeschijen – which, in nice weather, is roamed by numerous roped parties – and to a 30 m high rocky step. Some chains and iron rungs help to reach the breach at P. 2600 between Bergseeschijen and Hochschijen."
40610,46.6764453837886;8.551872595964733,46.690507365280695;8.48780946996578,6.94 km,807 m,785 m,2'083 m,2'540 m,Von der Salbithütte SAC,Voralphütte SAC 2126 m,T4,4–5 h, 500 m,na,na,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/voralphuette-sac-2147000289/mountain-hiking/von-der-salbithuette-sac-40610/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/voralphuette-sac-2147000289/berg-und-alpinwandern/von-der-salbithuette-sac-40610/,"Von der Salbithütte westlich leicht ansteigend auf alpinem Bergweg zum Salbitschijenbiwak SAC (2398 m, Selbstversorgerhütte für Salbitkletterer). Nun über eine 90 Meter lange Hängebrücke, dann auf zwar gut gesichertem, aber exponiertem Pfad durch die Nebenschlucht der Spicherribichelen und über eine lange Eisenleiter hoch zum Horenfelliboden. Einfach zum Kulminationspunkt auf 2500 m, dann zuerst sanft, dann steiler absteigend hinunter zur Voralphütte."
1293,46.72923652548815;8.446829536381752,46.690478525174214;8.487801535812563,6.26 km,690 m,787 m,2'096 m,2'653 m,From Sustenpass,Voralphütte SAC 2126 m,T5,4–5 h, 680 m,na,na,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/voralphuette-sac-2147000289/mountain-hiking/from-sustenpass-1293/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/voralphuette-sac-2147000289/berg-und-alpinwandern/vom-sustenpass-1293/,"From Sustenpass (2224 m) follow the white-blue-white marked path up to and across the Bockberg's east flank, and descend into the Chalchtal. The Chalchtalfirn, which used to be crossed, has melted back so far that the path now leads over scree and rocks (safety chains) to the foot of the steep N-facing flank below the Sustenjoch. The ascent leads through the flank, which is partially secured with fixed ropes and chains (these have only been fixed where the rock quality allowed secure anchoring; the parts with loose or brittle rock are therefore not protected). Beware the risk of falling stones if there are other people on the flank! From the Sustenjoch (2655 m) the path leads down over snow fields or scree along the eastern edge of the Wallenburfirn to the Voralphütte (2126 m). This section changes again and again and boulder hopping antics are to be expected."
3053,46.66579525772936;8.588463178406668,46.69055200431297;8.487633039930845,9.74 km,1'075 m,56 m,1'097 m,2'127 m,From Göschenen (Normal route),Voralphütte SAC 2126 m,PD+,4–4:30 h, 1020 m,na,na,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/voralphuette-sac-2147000289/ski-touring/from-goeschenen-3053/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/voralphuette-sac-2147000289/skitouren/von-goeschenen-3053/,"From Göschenen train station (1107 m) follow the Gotthardstrasse into the village then continue straight past the power station and into Göschenertal. At Bitzi cross to the N side of the stream. Continue along the Göschenertal road to Wiggen (1317 m). Then follow the line of the summer path northwards trough rough forest beside the Voralpreuss and on to Alp Horenfelli (1796 m). Soon after, cross to the west of the stream and continue up along the valley floor via Flachensteinen (1990 m) to reach the hut."
32589,46.30017463509364;8.952876789316804,46.303705753612654;8.939051910104794,1.96 km,621 m,4 m,1'565 m,2'181 m,"Von der Capanna Alva, Abstieg via Val d'Iragna nach Iragna (Normal route)",La Scíma da Negröüsg / Cima di Negrös 2182 m,T4,1:45 h, 650 m,3:30 h, 1940 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/la-scima-da-negroeuesg-cima-di-negroes-1284/mountain-hiking/von-der-capanna-alva-abstieg-via-val-diragna-nach-iragna-32589/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/la-scima-da-negroeuesg-cima-di-negroes-1284/berg-und-alpinwandern/von-der-capanna-alva-abstieg-via-val-diragna-nach-iragna-32589/,"Von der Capanna Alva hält man auf dem weiss-blauen Wanderweg hinauf bis ca. 1760 m und zweigt dann rechts ab zu den beiden Häusern von In Negröüscg (manchmal Unterkunftsmöglichkeit, Anfragen beim Patriziato di Lodrino, Tel 091 863 28 71, patriziato.lodrino@bluewin.ch). Nun steigt man von der etwas speziellen Christusstatue leicht links ausholend um die Felsen herum an, erreicht den Südostgrat auf ca. 1920 m und folgt dem grasigen, mit einzelnen Felsen durchsetzten Gratrücken bis hinauf zum Gipfelplateau auf 2182 m."
6269,46.21700075115448;7.8167934743837835,46.211833450977196;7.7782034943507306,4.39 km,665 m,55 m,1'882 m,2'500 m,Überschreitung Rots Tällilicke - Südgrat von Schalb,Schwarzhorn / Schwarzhoru (Augstbord) 3200 m,T4,4:15 h, 1420 m,2:45 h, 1420 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/schwarzhorn-schwarzhoru-augstbord-1738/mountain-hiking/ueberschreitung-rots-taellilicke-suedgrat-von-schalb-6269/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/schwarzhorn-schwarzhoru-augstbord-1738/berg-und-alpinwandern/ueberschreitung-rots-taellilicke-suedgrat-von-schalb-6269/,"Von der Bergstation Schalb der Luftseilbahn Kalpetran-Embd-Schalb folgt man der Beschilderung in Richtung Augstbordpass. Im flacheren Bereich das Hochtals Augstbord wird auf einer Höhe von 2500 m - noch vor dem Überqueren einiger kleiner Bäche - der markierte Wanderweg verlassen, und man zweigt schräg rechts haltend zum Rots Tälli ab."
143,46.793178516272285;10.286016526576828,46.78638564302122;10.308940717379706,3.06 km,303 m,120 m,1'169 m,1'466 m,From Scuol through Val Lischana (Normal route),Chamonna Lischana CAS 2500 m,T3,4 h, 1306 m,na,na,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/chamonna-lischana-cas-2147000156/mountain-hiking/from-scuol-through-val-lischana-143/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/chamonna-lischana-cas-2147000156/berg-und-alpinwandern/von-scuol-durch-das-val-lischana-143/,"From Gurlaina, climb up through the God Sot San Jon (?) forest to reach the clearing of San Jon (P. 1464). Also possible by car to the Lischana parking."
147,46.715518515827995;10.334687525614614,46.73121574698191;10.357876594367607,2.70 km,301 m,3 m,1'809 m,2'108 m,Von S-Charl über Fora da l'Aua,Chamonna Lischana CAS 2500 m,T4,4–5 h, 1200 m,na,na,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/chamonna-lischana-cas-2147000156/mountain-hiking/von-s-charl-ueber-fora-da-laua-147/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/chamonna-lischana-cas-2147000156/berg-und-alpinwandern/von-s-charl-ueber-fora-da-laua-147/,Von S-charl auf dem Bergwanderweg durch das Val Sesvenna zur Alp Sesvenna.
3309,46.79462916121569;10.29631219972484,46.76557817157988;10.334578981871593,6.54 km,1'350 m,59 m,1'169 m,2'511 m,From Scuol,Chamonna Lischana CAS 2500 m,AD-,4 h, 1100 m,na,na,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/chamonna-lischana-cas-2147000156/ski-touring/from-scuol-3309/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/chamonna-lischana-cas-2147000156/skitouren/von-scuol-3309/,"From Scuol (1196 m), cross the river and ascend through the forest up to P. 1389, where a path turns right fo San Jon. Continue NE, following the small mountain road to the parking area west of P. 1442. Now take the summer path into Val Lischana and follow the valley to P. 1703. Cross the stream once, and roughly following the summer path, cross back around 1900 m (the slope here is already around 35°). Climb the steep north facing slope, bearing left towards the top to gain the basin beoynd P. 2353. Trend south, cross a final broad rib just below 2400 m then ascend the gully behind it until you can turn SW and reach the hut on top of its rocky pedestal."
6268,46.08221226892534;7.975533578328544,46.081110314190674;7.985829421652724,1.60 km,270 m,2 m,992'342 m,2'610 m,Von Heitbodme über den Südwestgrat (Normal route),Almagellerhorn 3326 m,T4+,3 h, 1000 m,2 h, 1000 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/almagellerhorn-27/mountain-hiking/von-heitbodme-ueber-den-suedwestgrat-6268/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/almagellerhorn-27/berg-und-alpinwandern/von-heitbodme-ueber-den-suedwestgrat-6268/,"Der Ausgangspunkt Heitbodme kann sehr bequem erreicht werden, indem man sich der Sesselbahn bedient, die in zwei Sektionen von Saas-Almagell (1671 m) hinaufführt. Bei der Bergstation Heitbodme lädt ein modernes Restaurant mit wundervoller Aussichtsterrasse zur Einkehr. Neben dem Restaurant beginnt der im Jahr 2011 erstellte Höhenweg in Richtung Antronapass. Diesem gut ausgebauten Weg, der angenehm ansteigend durch die karge Südflanke führt, folgt man bis zur Abzweigung auf etwa 2610 m."
