url,name,distance,altitude_up,altitude_down,duration,difficulty_level,fitness_level
https://schweizmobil.ch/de/wanderland/route-980,Appenzeller Alpenweg,29,1700,1700,,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-981,Hundwiler Höhi,9,520,520,175.0,leicht,mittel
https://schweizmobil.ch/de/wanderland/route-988,Geologischer Wanderweg Alpstein,16,640,1500,324.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-990,Appenzeller Kapellenweg,16,460,460,260.0,leicht,mittel
https://schweizmobil.ch/de/wanderland/route-994,Fürstensteig,6,560,560,150.0,mittel,mittel
https://schweizmobil.ch/de/wanderland/route-995,Fürstin-Gina-Weg Malbun,12,950,950,285.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-996,Eschnerberg-Höhenweg,11,460,460,195.0,leicht,mittel
https://schweizmobil.ch/de/wanderland/route-997,Ellhorn Rundweg,8,240,240,135.0,mittel,leicht
https://schweizmobil.ch/de/wanderland/route-998,Triesenberger Philosophenweg,11,620,620,210.0,mittel,mittel
https://schweizmobil.ch/de/wanderland/route-999,Schönberg-Weg,12,840,840,264.0,mittel,mittel
https://schweizmobil.ch/de/wanderland/route-22/etappe-1,Kulturspur Appenzellerland Etappe 1: Degersheim – Stein AR,19,840,840,335.0,leicht,schwer
https://schweizmobil.ch/de/wanderland/route-22/etappe-2,Kulturspur Appenzellerland Etappe 2: Stein AR – Trogen,16,820,720,300.0,leicht,mittel
https://schweizmobil.ch/de/wanderland/route-22/etappe-3,Kulturspur Appenzellerland Etappe 3: Trogen – Rheineck,21,720,1250,360.0,leicht,schwer
https://schweizmobil.ch/de/wanderland/route-23/etappe-1,Senda Scuol–Samnaun Etappe 1: Scuol – Heidelberger Hütte DAV,25,1700,720,490.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-23/etappe-2,Senda Scuol–Samnaun Etappe 2: Heidelberger Hütte DAV – Samnaun,12,600,1050,240.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-24/etappe-1,"Thurweg Etappe 1: Wildhaus, Gamplüt – Nesslau",20,280,880,315.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-24/etappe-2,Thurweg Etappe 2: Nesslau – Wattwil,16,260,420,255.0,leicht,mittel
https://schweizmobil.ch/de/wanderland/route-24/etappe-3,Thurweg Etappe 3: Wattwil – Schwarzenbach SG,26,660,740,410.0,leicht,schwer
https://schweizmobil.ch/de/wanderland/route-24/etappe-4,Thurweg Etappe 4: Schwarzenbach SG – Bischofszell,19,130,160,270.0,leicht,mittel
https://schweizmobil.ch/de/wanderland/route-24/etappe-5,Thurweg Etappe 5: Bischofszell – Weinfelden,18,130,200,264.0,leicht,mittel
https://schweizmobil.ch/de/wanderland/route-24/etappe-6,Thurweg Etappe 6: Weinfelden – Frauenfeld,24,90,120,345.0,leicht,schwer
https://schweizmobil.ch/de/wanderland/route-24/etappe-7,Thurweg Etappe 7: Frauenfeld – Andelfingen,24,220,220,360.0,leicht,schwer
https://schweizmobil.ch/de/wanderland/route-24/etappe-8,Thurweg Etappe 8: Andelfingen – Rüdlingen,15,110,140,214.0,leicht,mittel
https://schweizmobil.ch/de/wanderland/route-25/etappe-1,Senda Segantini Etappe 1: Savognin – Bivio,21,1400,840,420.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-25/etappe-2,Senda Segantini Etappe 2: Bivio – Maloja,16,950,880,315.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-25/etappe-3,Senda Segantini Etappe 3: Maloja – St. Moritz,20,460,500,320.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-25/etappe-4,Senda Segantini Etappe 4: St. Moritz – Muottas Muragl,15,1200,520,324.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-26/etappe-1,Panorama Rundweg Thunersee Etappe 1: Thun – Sigriswil,11,640,400,225.0,leicht,mittel
https://schweizmobil.ch/de/wanderland/route-26/etappe-2,Panorama Rundweg Thunersee Etappe 2: Sigriswil – Interlaken,17,460,700,285.0,leicht,mittel
https://schweizmobil.ch/de/wanderland/route-26/etappe-3,Panorama Rundweg Thunersee Etappe 3: Interlaken – Spiez,20,740,740,350.0,leicht,schwer
https://schweizmobil.ch/de/wanderland/route-26/etappe-4,Panorama Rundweg Thunersee Etappe 4: Spiez – Thun,14,340,340,225.0,leicht,mittel
https://schweizmobil.ch/de/wanderland/route-27/etappe-1,Swiss Tour Monte Rosa Etappe 1: Saas Fee – Grächen,20,1250,1450,429.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-27/etappe-2,Swiss Tour Monte Rosa Etappe 2: Grächen – Europahütte,17,1750,1100,420.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-27/etappe-3,Swiss Tour Monte Rosa Etappe 3: Europahütte – Zermatt,20,1000,1650,405.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-29/etappe-1,Pragelpass-Weg Etappe 1: Schwyz – Muotathal,14,320,220,210.0,leicht,mittel
https://schweizmobil.ch/de/wanderland/route-29/etappe-2,Pragelpass-Weg Etappe 2: Muotathal – Hinter Klöntal,20,1100,880,380.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-29/etappe-3,Pragelpass-Weg Etappe 3: Hinter Klöntal – Glarus,14,190,560,214.0,leicht,mittel
https://schweizmobil.ch/de/wanderland/route-30/etappe-2,ViaValtellina Etappe 2: Gargellen (A) – Klosters (Schlappin),9,840,580,240.0,mittel,mittel
https://schweizmobil.ch/de/wanderland/route-30/etappe-3,ViaValtellina Etappe 3: Klosters (Schlappin) – Davos,19,720,820,330.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-30/etappe-4,ViaValtellina Etappe 4: Davos – S-chanf,33,1300,1200,565.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-30/etappe-5,ViaValtellina Etappe 5: S-chanf – Pontresina,21,380,260,315.0,leicht,schwer
https://schweizmobil.ch/de/wanderland/route-30/etappe-6,ViaValtellina Etappe 6: Pontresina – Ospizio Bernina,17,720,240,285.0,mittel,mittel
https://schweizmobil.ch/de/wanderland/route-30/etappe-7,ViaValtellina Etappe 7: Ospizio Bernina – Poschiavo,14,120,1350,240.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-30/etappe-8,ViaValtellina Etappe 8: Poschiavo – San Romerio,11,1150,360,260.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-30/etappe-9,ViaValtellina Etappe 9: San Romerio – Tirano (I),12,190,1550,225.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-31/etappe-1,Chemin du Jura Etappe 1: Delémont – Lucelle,18,900,660,339.0,leicht,schwer
https://schweizmobil.ch/de/wanderland/route-31/etappe-2,Chemin du Jura Etappe 2: Lucelle – Porrentruy,19,440,660,300.0,leicht,mittel
https://schweizmobil.ch/de/wanderland/route-31/etappe-3,Chemin du Jura Etappe 3: Porrentruy – St-Ursanne,17,600,600,285.0,leicht,mittel
https://schweizmobil.ch/de/wanderland/route-31/etappe-4,Chemin du Jura Etappe 4: St-Ursanne – Glovelier,18,640,580,300.0,leicht,schwer
https://schweizmobil.ch/de/wanderland/route-31/etappe-5,Chemin du Jura Etappe 5: Glovelier – Saignelégier,21,620,140,335.0,leicht,schwer
https://schweizmobil.ch/de/wanderland/route-32/etappe-1,ViaSurprise Etappe 1: Dornach – Seewen,14,580,320,229.0,leicht,mittel
https://schweizmobil.ch/de/wanderland/route-32/etappe-2,ViaSurprise Etappe 2: Seewen – Wasserfallen,12,660,280,220.0,leicht,mittel
https://schweizmobil.ch/de/wanderland/route-32/etappe-3,ViaSurprise Etappe 3: Wasserfallen – Beinwil,17,740,1100,309.0,leicht,schwer
https://schweizmobil.ch/de/wanderland/route-32/etappe-4,ViaSurprise Etappe 4: Beinwil – Zwingen,16,520,760,279.0,leicht,mittel
https://schweizmobil.ch/de/wanderland/route-32/etappe-5,ViaSurprise Etappe 5: Zwingen – Mariastein,11,540,380,205.0,leicht,mittel
https://schweizmobil.ch/de/wanderland/route-32/etappe-6,ViaSurprise Etappe 6: Mariastein – Dornach,16,440,660,264.0,leicht,mittel
https://schweizmobil.ch/de/wanderland/route-33/etappe-1,Via Albula/Bernina Etappe 1: Thusis – Tiefencastel,20,950,760,360.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-33/etappe-2,Via Albula/Bernina Etappe 2: Tiefencastel – Filisur,12,440,240,199.0,mittel,mittel
https://schweizmobil.ch/de/wanderland/route-33/etappe-3,Via Albula/Bernina Etappe 3: Filisur – Bergün,10,620,320,190.0,mittel,mittel
https://schweizmobil.ch/de/wanderland/route-33/etappe-4,Via Albula/Bernina Etappe 4: Bergün – Preda,7,520,110,139.0,mittel,mittel
https://schweizmobil.ch/de/wanderland/route-33/etappe-5,Via Albula/Bernina Etappe 5: Preda – Spinas,12,820,780,260.0,mittel,mittel
https://schweizmobil.ch/de/wanderland/route-33/etappe-6,Via Albula/Bernina Etappe 6: Spinas – St. Moritz,13,240,280,199.0,leicht,mittel
https://schweizmobil.ch/de/wanderland/route-33/etappe-7,Via Albula/Bernina Etappe 7: St. Moritz – Ospizio Bernina,24,840,360,390.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-33/etappe-8,Via Albula/Bernina Etappe 8: Ospizio Bernina – Cavaglia,9,240,800,169.0,mittel,mittel
https://schweizmobil.ch/de/wanderland/route-33/etappe-9,Via Albula/Bernina Etappe 9: Cavaglia – Le Prese,12,60,800,180.0,mittel,mittel
https://schweizmobil.ch/de/wanderland/route-33/etappe-10,Via Albula/Bernina Etappe 10: Le Prese – Tirano (I),14,300,820,229.0,mittel,mittel
https://schweizmobil.ch/de/wanderland/route-34/etappe-1,Klettgau-Rhein-Weg Etappe 1: Hallau – Siblinger Randenhaus,19,900,500,339.0,leicht,schwer
https://schweizmobil.ch/de/wanderland/route-34/etappe-2,Klettgau-Rhein-Weg Etappe 2: Siblinger Randenhaus – Schaffhausen,27,540,950,420.0,leicht,schwer
https://schweizmobil.ch/de/wanderland/route-35/etappe-1,Walserweg Etappe 1: San Bernardino – Hinterrhein,10,580,580,199.0,mittel,mittel
https://schweizmobil.ch/de/wanderland/route-35/etappe-2,Walserweg Etappe 2: Hinterrhein – Vals,15,1000,1350,335.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-35/etappe-3,Walserweg Etappe 3: Vals – Safien Turrahus,13,1200,760,309.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-35/etappe-4,Walserweg Etappe 4: Turrahus – Safien Platz,11,400,780,199.0,mittel,mittel
https://schweizmobil.ch/de/wanderland/route-35/etappe-5,Walserweg Etappe 5: Safien Platz – Thusis,17,700,1300,320.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-35/etappe-6,Walserweg Etappe 6: Thusis – Obermutten,11,1450,280,300.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-35/etappe-7,Walserweg Etappe 7: Obermutten – Andeer,15,320,1200,240.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-35/etappe-8,Walserweg Etappe 8: Andeer – Innerferrera,14,950,460,285.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-35/etappe-9,Walserweg Etappe 9: Innerferrera – Juf,19,1150,540,360.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-35/etappe-10,Walserweg Etappe 10: Juf – Alp Flix,19,1350,1500,429.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-35/etappe-11,Walserweg Etappe 11: Alp Flix – Chamonas d’Ela CAS,17,1450,1150,405.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-35/etappe-12,Walserweg Etappe 12: Chamonas d’Ela CAS – Monstein,22,1050,1650,420.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-35/etappe-13,Walserweg Etappe 13: Monstein – Sertig Dörfli,12,1000,780,285.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-35/etappe-14,Walserweg Etappe 14: Sertig Dörfli – Davos,16,820,1150,335.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-35/etappe-15,Walserweg Etappe 15: Davos – Arosa,16,1200,1000,360.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-35/etappe-16,Walserweg Etappe 16: Arosa – Langwies,15,660,1050,290.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-35/etappe-17,Walserweg Etappe 17: Langwies – Klosters,23,1150,1400,435.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-35/etappe-18,Walserweg Etappe 18: Klosters – St. Antönien,21,1650,1350,480.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-35/etappe-19,Walserweg Etappe 19: St. Antönien – Brand (A),31,1550,1950,610.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-36/etappe-1,Chemin du vignoble Etappe 1: Martigny – Saillon,12,480,420,210.0,leicht,mittel
https://schweizmobil.ch/de/wanderland/route-36/etappe-2,Chemin du vignoble Etappe 2: Saillon – Sion,22,860,800,375.0,leicht,schwer
https://schweizmobil.ch/de/wanderland/route-36/etappe-3,Chemin du vignoble Etappe 3: Sion – Venthône,19,720,480,315.0,leicht,schwer
https://schweizmobil.ch/de/wanderland/route-36/etappe-4,Chemin du vignoble Etappe 4: Venthône – Leuk,13,400,580,214.0,leicht,mittel
https://schweizmobil.ch/de/wanderland/route-38/etappe-1,ViaBerna Etappe 1: Bellelay – Tramelan,11,340,400,180.0,leicht,mittel
https://schweizmobil.ch/de/wanderland/route-38/etappe-2,ViaBerna Etappe 2: Tramelan – St-Imier,19,620,720,320.0,leicht,schwer
https://schweizmobil.ch/de/wanderland/route-38/etappe-3,ViaBerna Etappe 3: St-Imier – Nods,11,880,780,240.0,mittel,mittel
https://schweizmobil.ch/de/wanderland/route-38/etappe-4,ViaBerna Etappe 4: Nods – Magglingen,17,780,780,300.0,leicht,mittel
https://schweizmobil.ch/de/wanderland/route-38/etappe-5,ViaBerna Etappe 5: Magglingen – Biel/Bienne,13,100,540,195.0,leicht,mittel
https://schweizmobil.ch/de/wanderland/route-38/etappe-6,ViaBerna Etappe 6: Biel/Bienne – Aarberg,20,320,300,300.0,leicht,schwer
https://schweizmobil.ch/de/wanderland/route-38/etappe-7,ViaBerna Etappe 7: Aarberg – Frauenkappelen,24,660,500,395.0,leicht,schwer
https://schweizmobil.ch/de/wanderland/route-38/etappe-8,"ViaBerna Etappe 8: Frauenkappelen – Bern, Bärenpark",15,200,280,229.0,leicht,mittel
https://schweizmobil.ch/de/wanderland/route-38/etappe-9,"ViaBerna Etappe 9: Bern, Bärenpark – Münsingen, Schützenfahrbrügg",15,170,170,225.0,leicht,mittel
https://schweizmobil.ch/de/wanderland/route-38/etappe-10,"ViaBerna Etappe 10: Münsingen, Schützenfahrbrügg – Thun",17,260,220,255.0,leicht,mittel
https://schweizmobil.ch/de/wanderland/route-38/etappe-11,ViaBerna Etappe 11: Thun – Aeschi bei Spiez,20,680,380,324.0,leicht,schwer
https://schweizmobil.ch/de/wanderland/route-38/etappe-12,ViaBerna Etappe 12: Aeschi bei Spiez – Saxeten,17,1200,950,369.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-38/etappe-13,ViaBerna Etappe 13: Saxeten – Isenfluh,13,1100,1100,320.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-38/etappe-14,ViaBerna Etappe 14: Isenfluh – Schynige Platte,10,1350,480,300.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-38/etappe-15,"ViaBerna Etappe 15: Schynige Platte – Grindelwald, First",17,1100,900,350.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-38/etappe-16,"ViaBerna Etappe 16: Grindelwald, First – Rosenlaui",12,160,1000,199.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-38/etappe-17,"ViaBerna Etappe 17: Rosenlaui – Hasliberg, Reuti",11,500,780,220.0,mittel,mittel
https://schweizmobil.ch/de/wanderland/route-38/etappe-18,"ViaBerna Etappe 18: Hasliberg, Reuti – Engstlenalp",19,1500,740,410.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-38/etappe-19,ViaBerna Etappe 19: Engstlenalp – Gadmen,12,600,1250,255.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-38/etappe-20,ViaBerna Etappe 20: Gadmen – Sustenpass,10,1150,130,240.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-39/etappe-1,"Aletsch Panoramaweg Etappe 1: Blatten, Belalp – Riederalp, Riederfurka",10,720,760,229.0,mittel,mittel
https://schweizmobil.ch/de/wanderland/route-39/etappe-2,"Aletsch Panoramaweg Etappe 2: Riederalp, Riederfurka – Märjelensee",12,820,520,240.0,mittel,mittel
https://schweizmobil.ch/de/wanderland/route-39/etappe-3,Aletsch Panoramaweg Etappe 3: Märjelensee – Bellwald,9,360,1150,199.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-40/etappe-1,ViaSbrinz Etappe 1: Stansstad – Engelberg,26,700,140,420.0,leicht,schwer
https://schweizmobil.ch/de/wanderland/route-40/etappe-2,ViaSbrinz Etappe 2: Engelberg – Engstlenalp,13,1300,440,309.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-40/etappe-3,ViaSbrinz Etappe 3: Engstlenalp – Guttannen,23,680,1450,399.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-40/etappe-4,ViaSbrinz Etappe 4: Guttannen – Obergesteln,24,1450,1200,480.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-40/etappe-5,ViaSbrinz Etappe 5: Obergesteln – Ponte (I),27,1450,1500,540.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-42/etappe-1,Aargauer Weg Etappe 1: Frick – Wittnau,12,440,400,199.0,leicht,mittel
https://schweizmobil.ch/de/wanderland/route-42/etappe-2,Aargauer Weg Etappe 2: Wittnau – Aarau,19,880,900,350.0,leicht,schwer
https://schweizmobil.ch/de/wanderland/route-42/etappe-3,Aargauer Weg Etappe 3: Aarau – Brugg,22,440,480,345.0,leicht,schwer
https://schweizmobil.ch/de/wanderland/route-42/etappe-4,Aargauer Weg Etappe 4: Brugg – Mellingen,22,560,560,360.0,leicht,schwer
https://schweizmobil.ch/de/wanderland/route-42/etappe-5,Aargauer Weg Etappe 5: Mellingen – Bremgarten AG,14,200,170,220.0,leicht,mittel
https://schweizmobil.ch/de/wanderland/route-42/etappe-6,Aargauer Weg Etappe 6: Bremgarten (AG) – Muri (AG),14,200,140,214.0,leicht,mittel
https://schweizmobil.ch/de/wanderland/route-43/etappe-1,Jakobsweg Graubünden Etappe 1: Müstair – Lü,17,820,160,300.0,mittel,mittel
https://schweizmobil.ch/de/wanderland/route-43/etappe-2,Jakobsweg Graubünden Etappe 2: Lü – S-charl,14,460,560,229.0,mittel,mittel
https://schweizmobil.ch/de/wanderland/route-43/etappe-3,Jakobsweg Graubünden Etappe 3: S-charl – Scuol,13,260,780,214.0,mittel,mittel
https://schweizmobil.ch/de/wanderland/route-43/etappe-4,Jakobsweg Graubünden Etappe 4: Scuol – Guarda,15,740,380,260.0,mittel,mittel
https://schweizmobil.ch/de/wanderland/route-43/etappe-5,Jakobsweg Graubünden Etappe 5: Guarda – Zernez,16,480,660,264.0,mittel,mittel
https://schweizmobil.ch/de/wanderland/route-43/etappe-6,Jakobsweg Graubünden Etappe 6: Zernez – S-chanf (Cinous-chel),10,320,190,154.0,mittel,leicht
https://schweizmobil.ch/de/wanderland/route-43/etappe-7,Jakobsweg Graubünden Etappe 7: S-chanf (Cinous-chel) – Dürrboden,18,1050,660,345.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-43/etappe-8,Jakobsweg Graubünden Etappe 8: Dürrboden – Davos Dorf,13,80,520,180.0,mittel,mittel
https://schweizmobil.ch/de/wanderland/route-43/etappe-9,Jakobsweg Graubünden Etappe 9: Davos Dorf – Langwies,14,860,1050,300.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-43/etappe-10,Jakobsweg Graubünden Etappe 10: Langwies – Tschiertschen,12,660,700,240.0,mittel,mittel
https://schweizmobil.ch/de/wanderland/route-43/etappe-11,Jakobsweg Graubünden Etappe 11: Tschiertschen – Chur,11,280,1000,199.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-43/etappe-12,Jakobsweg Graubünden Etappe 12: Chur – Tamins,13,380,300,205.0,leicht,mittel
https://schweizmobil.ch/de/wanderland/route-43/etappe-13,Jakobsweg Graubünden Etappe 13: Tamins – Trin Digg,5,260,100,84.0,leicht,leicht
https://schweizmobil.ch/de/wanderland/route-43/etappe-14,Jakobsweg Graubünden Etappe 14: Trin Digg – Laax (Falera),17,950,540,315.0,leicht,schwer
https://schweizmobil.ch/de/wanderland/route-43/etappe-15,Jakobsweg Graubünden Etappe 15: Laax (Falera) – Brigels (Andiast),21,820,840,360.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-43/etappe-16,Jakobsweg Graubünden Etappe 16: Brigels (Andiast) – Trun,16,640,950,285.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-43/etappe-17,Jakobsweg Graubünden Etappe 17: Trun – Disentis,13,580,320,214.0,mittel,mittel
https://schweizmobil.ch/de/wanderland/route-44/etappe-1,Appenzeller Weg Etappe 1: Rankweil (A) – Appenzell,28,740,420,444.0,leicht,schwer
https://schweizmobil.ch/de/wanderland/route-44/etappe-2,Appenzeller Weg Etappe 2: Appenzell – Urnäsch,13,420,360,214.0,leicht,mittel
https://schweizmobil.ch/de/wanderland/route-44/etappe-3,Appenzeller Weg Etappe 3: Urnäsch – St. Peterzell,11,400,540,190.0,leicht,mittel
https://schweizmobil.ch/de/wanderland/route-45/etappe-1,"Nationalpark-Panoramaweg Etappe 1: Sent, Sur En – Sesvennahütte",13,1250,110,279.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-45/etappe-2,Nationalpark-Panoramaweg Etappe 2: Sesvennahütte – S-charl,11,640,1100,240.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-45/etappe-3,"Nationalpark-Panoramaweg Etappe 3: S-charl – Val Müstair, Süsom Givè",18,860,520,320.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-45/etappe-4,"Nationalpark-Panoramaweg Etappe 4: Val Müstair, Süsom Givè – Il Fuorn",15,740,1100,300.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-45/etappe-5,Nationalpark-Panoramaweg Etappe 5: Il Fuorn – Chamanna Cluozza,14,1300,1200,360.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-45/etappe-6,Nationalpark-Panoramaweg Etappe 6: Chamanna Cluozza – Zernez,8,380,780,169.0,mittel,mittel
https://schweizmobil.ch/de/wanderland/route-45/etappe-7,Nationalpark-Panoramaweg Etappe 7: Zernez – Lavin,21,1550,1600,465.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-46/etappe-1,Tour des Alpes Vaudoises Etappe 1: Aigle – Leysin,7,1000,10,190.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-46/etappe-2,Tour des Alpes Vaudoises Etappe 2: Leysin – Les Mosses,17,900,860,320.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-46/etappe-3,Tour des Alpes Vaudoises Etappe 3: Les Mosses – Château-d’Oex,15,400,880,255.0,mittel,mittel
https://schweizmobil.ch/de/wanderland/route-46/etappe-4,Tour des Alpes Vaudoises Etappe 4: Château-d'Oex – L'Etivaz,14,1200,1000,330.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-46/etappe-5,Tour des Alpes Vaudoises Etappe 5: L’Etivaz – Les Diablerets,22,1250,1250,440.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-46/etappe-6,Tour des Alpes Vaudoises Etappe 6: Les Diablerets – Villars-sur-Ollon,18,1100,1000,369.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-46/etappe-7,Tour des Alpes Vaudoises Etappe 7: Villars-sur-Ollon – Gryon,22,1000,1150,405.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-46/etappe-8,Tour des Alpes Vaudoises Etappe 8: Gryon – Aigle,17,580,1300,309.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-47/etappe-1,Zürich-Zugerland-Panoramaweg Etappe 1: Zürich (Triemli) – Albis Passhöhe,13,700,380,240.0,leicht,mittel
https://schweizmobil.ch/de/wanderland/route-47/etappe-2,Zürich-Zugerland-Panoramaweg Etappe 2: Albis Passhöhe – Zug,21,380,740,324.0,leicht,schwer
https://schweizmobil.ch/de/wanderland/route-48/etappe-1,Toggenburger Höhenweg Etappe 1: Wildhaus – Selunalp,14,900,400,270.0,mittel,mittel
https://schweizmobil.ch/de/wanderland/route-48/etappe-2,Toggenburger Höhenweg Etappe 2: Selunalp – Oberchäseren,16,950,900,324.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-48/etappe-3,Toggenburger Höhenweg Etappe 3: Oberchäseren – Tanzboden,8,460,680,175.0,mittel,mittel
https://schweizmobil.ch/de/wanderland/route-48/etappe-4,Toggenburger Höhenweg Etappe 4: Tanzboden – Chrüzegg,16,900,1050,330.0,leicht,schwer
https://schweizmobil.ch/de/wanderland/route-48/etappe-5,Toggenburger Höhenweg Etappe 5: Chrüzegg – Hulftegg,11,440,760,214.0,leicht,mittel
https://schweizmobil.ch/de/wanderland/route-48/etappe-6,Toggenburger Höhenweg Etappe 6: Hulftegg – Wil SG,22,660,1050,360.0,leicht,schwer
https://schweizmobil.ch/de/wanderland/route-49/etappe-1,"Vier-Quellen-Weg Etappe 1: Andermatt, Oberalppass – Vermigelhütte",13,820,820,275.0,mittel,mittel
https://schweizmobil.ch/de/wanderland/route-49/etappe-2,Vier-Quellen-Weg Etappe 2: Vermigelhütte – Gotthardpass,12,840,780,264.0,mittel,mittel
https://schweizmobil.ch/de/wanderland/route-49/etappe-3,Vier-Quellen-Weg Etappe 3: Gotthardpass – Capanna Piansecco CAS,20,860,950,360.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-49/etappe-4,Vier-Quellen-Weg Etappe 4: Capanna Piansecco CAS – Obergesteln,19,820,1450,375.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-49/etappe-5,"Vier-Quellen-Weg Etappe 5: Obergesteln – Furkapass, Belvédère",17,1350,420,369.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-50/etappe-1,ViaSpluga Etappe 1: Thusis – Andeer,17,1000,740,345.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-50/etappe-2,ViaSpluga Etappe 2: Andeer – Splügen,14,950,460,290.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-50/etappe-3,ViaSpluga Etappe 3: Splügen – Isola (I),17,1000,1200,360.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-50/etappe-4,ViaSpluga Etappe 4: Isola (I) – Chiavenna (I),19,360,1250,315.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-51/etappe-1,Furka-Höhenweg Etappe 1: Oberwald – Furkapass,11,1200,140,270.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-51/etappe-2,Furka-Höhenweg Etappe 2: Furkapass – Andermatt,23,900,1900,450.0,mittel,schwer
https://schweizmobil.ch/de/wanderland/route-52/etappe-1,Sentiero Lago di Lugano Etappe 1: Lugano (Magliaso) – Miglieglia,11,780,380,220.0,mittel,mittel
https://schweizmobil.ch/de/wanderland/route-52/etappe-2,Sentiero Lago di Lugano Etappe 2: Miglieglia – Cap. Tamaro,15,1850,680,410.0,mittel,schwer
